Planta; descripcion;CORRELATIVO;FACTURA FISICA;Descripción/Item;Proveedor/Vendor;Factura n°;Planta;Ubicación;Ubicación en Planta;Fecha de compra;Fecha Adj. Concesión;Fecha termino Concesion;Fecha comienzo op;Vida util s/ Concesion;Vida útil tributaria (meses);Valor de Origen
AB1507;EDIFICIOS;;SI;ARRIENDO VEHICULO;SOCIEDAD DE INVERSIONES LAS VEGAS LIMITADA;42150;ARICA AB;;;27-11-2020;01-10-2017;01-09-2026;20-06-2020;;;23197
AB1507;EDIFICIOS;;;;Vichuquen;34;ARICA AB;;;01-06-2021;01-10-2017;01-09-2026;20-06-2020;;;17549601
AB1507;EDIFICIOS;;;;Vichuquen;35;ARICA AB;;;01-06-2021;01-10-2017;01-09-2026;20-06-2020;;;5897774
AB1507;EDIFICIOS;;;;Cgesta;830;ARICA AB;;;01-06-2021;01-10-2017;01-09-2026;20-06-2020;;;1777482
AB1507;EDIFICIOS;;;;CONSTRUCTORA SUR SPA;40;ARICA AB;;;01-07-2021;01-10-2017;01-09-2026;20-06-2020;;;6000000
AB1507;EDIFICIOS;;;;CONSTRUCTORA SUR SPA;41;ARICA AB;;;01-07-2021;01-10-2017;01-09-2026;20-06-2020;;;2956062
AB1507;EDIFICIOS;;;;ARICOR SPA;228;ARICA AB;;;01-07-2021;01-10-2017;01-09-2026;20-06-2020;;;3800000
AB1507;EDIFICIOS;;;;CGESTA LIMITADA;840;ARICA AB;;;01-07-2021;01-10-2017;01-09-2026;20-06-2020;;;1783658
AB1507;Edificios;;;;CGESTA LIMITADA;859;ARICA AB;;;01-08-2021;01-10-2017;01-09-2026;20-06-2020;;;1785574
AB1507;Edificios;;;;CONSTRUCTORA SUR SPA;45;ARICA AB;;;01-08-2021;01-10-2017;01-09-2026;20-06-2020;;;1874680
AB1507;Edificios;;;;CONSTRUCTORA SUR SPA;46;ARICA AB;;;01-08-2021;01-10-2017;01-09-2026;20-06-2020;;;10441440
AB1507;Edificios;;;;CONSTRUCTORA SUR SPA;47;ARICA AB;;;01-08-2021;01-10-2017;01-09-2026;20-06-2020;;;4876200
;;;;;;;;;;;;;;;;
B0542;Obras en curso;12;SI;BASES DE LICITACION PARA OTORGAR CONCESIONES PARA OPERAR ESTABLECIMIENTOS QUE PRACTIQUEN REVISIONES TECNICAS DE VEHICULOS EN LA REGION DE VALPARAISO;SUBSECRETARIA DE TRANSPORTES;8932;VIÑA DEL MAR;;;18-04-2013;01-09-2017;01-10-2025;01-05-2020;57;120;42017
B0542;Obras en curso;8;SI;BASES DE LICITACION PARA OTORGAR CONCESIONES PARA OPERAR ESTABLECIMIENTOS QUE PRACTIQUEN REVISIONES TECNICAS DE VEHICULOS EN LA REGION DE VALPARAISO;SUBSECRETARIA DE TRANSPORTES;9296;VIÑA DEL MAR;;;03-06-2016;01-09-2017;01-10-2025;01-05-2020;57;120;84034
B0542;Obras en curso;10;SI;ASESORIA CONCON. LICITACION V REGION 2017;LAURA PAMELA VASQUEZ GARCIA ASESORIA EN PROYECTOS INMOBILIARIOS E.I.R.L.;29;VIÑA DEL MAR;;;07-07-2017;01-09-2017;01-10-2025;01-05-2020;57;120;2500000
B0542;Obras en curso;10;SI;ASESORIA VIÑA DEL MAR. LICITACION V REGION 2017;LAURA PAMELA VASQUEZ GARCIA ASESORIA EN PROYECTOS INMOBILIARIOS E.I.R.L.;29;VIÑA DEL MAR;;;07-07-2017;01-09-2017;01-10-2025;01-05-2020;57;120;1250000
B0542;Obras en curso;11;SI;ARRIENDO TERRENO MES DE JULIO DEL 2017;INMOBILIARIA HASBUN Y KARMY LTDA;687;VIÑA DEL MAR;;;07-07-2017;01-09-2017;01-10-2025;01-05-2020;57;120;1266887
B0542;Obras en curso;9;SI;ARRIENDO TERRENO MES DE AGOSTO DEL 2017;INMOBILIARIA HASBUN Y KARMY LTDA;696;VIÑA DEL MAR;;;01-08-2017;01-09-2017;01-10-2025;01-05-2020;57;120;1262557
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;02-01-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-02-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-03-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;5;SI;Linea de Inspección Liviano;Actia;1803039;Viña del Mar;Sin instalacion;;22-03-2018;01-09-2017;01-10-2025;01-05-2020;57;120;15494611
B0542;Obras en curso;5;SI;Linea de Inspección Liviano;Actia;1803039;Viña del Mar;Sin instalacion;;22-03-2018;01-09-2017;01-10-2025;01-05-2020;57;120;15494611
B0542;Obras en curso;5;SI;Linea de Inspección Liviano;Actia;1803039;Viña del Mar;Sin instalacion;;22-03-2018;01-09-2017;01-10-2025;01-05-2020;57;120;15494611
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-04-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-05-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;7;SI;BANCO DE PRUEBAS (FRENOS);Actia Muller;3840098423-6;Viña del Mar;;;10-05-2018;01-09-2017;01-10-2025;01-05-2020;57;120;15523166
B0542;Obras en curso;7;SI;BANCO DE PRUEBAS (FRENOS);Actia Muller;3840098423-6;Viña del Mar;;;10-05-2018;01-09-2017;01-10-2025;01-05-2020;57;120;15523166
B0542;Obras en curso;7;SI;BANCO DE PRUEBAS (FRENOS);Actia Muller;3840098423-6;Viña del Mar;;;10-05-2018;01-09-2017;01-10-2025;01-05-2020;57;120;15523166
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-06-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-07-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;6;SI;MD-100-M  Chile Certified Emission Dynamometer with control box;Mustang;29263;Viña del Mar;Sin instalacion;;22-07-2018;01-09-2017;01-10-2025;01-05-2020;57;120;13866200
B0542;Obras en curso;6;SI;MD-100-M  Chile Certified Emission Dynamometer with control box;Mustang;29263;Viña del Mar;Sin instalacion;;22-07-2018;01-09-2017;01-10-2025;01-05-2020;57;120;13866200
B0542;Obras en curso;6;SI;MD-AWD-150-M Chile Certified Emission Dynamometer with Control Box;Mustang;29263;Viña del Mar;Sin instalacion;;22-07-2018;01-09-2017;01-10-2025;01-05-2020;57;120;45674569
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-08-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;1;SI;Support st for opacity transducer;CAPELEC;C201802797;Viña del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;57;120;61930
B0542;Obras en curso;1;SI;Support st for opacity transducer;CAPELEC;C201802797;Viña del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;57;120;61930
B0542;Obras en curso;1;SI;Support st for opacity transducer;CAPELEC;C201802797;Viña del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;57;120;61930
B0542;Obras en curso;1;SI;Support st for opacity transducer;CAPELEC;C201802797;Viña del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;57;120;61930
B0542;Obras en curso;1;SI;Opacity Transducer CAP3030 Series;CAPELEC;C201802797;Viña del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;57;120;847752
B0542;Obras en curso;1;SI;Opacity Transducer CAP3030 Series;CAPELEC;C201802797;Viña del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;57;120;847752
B0542;Obras en curso;1;SI;Opacity Transducer CAP3030 Series;CAPELEC;C201802797;Viña del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;57;120;847752
B0542;Obras en curso;1;SI;Opacity Transducer CAP3030 Series;CAPELEC;C201802797;Viña del Mar;Sin instalacion;;21-08-2018;01-09-2017;01-10-2025;01-05-2020;57;120;847752
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-09-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-10-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-11-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;ND;ND;ARRIENDO;ND;;Viña del Mar;;;01-12-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;3;SI;estacion meteorologica;PROGRESS FIVE;0512/2018;Viña del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;57;120;881114
B0542;Obras en curso;3;SI;estacion meteorologica;PROGRESS FIVE;0512/2018;Viña del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;57;120;881114
B0542;Obras en curso;3;SI;ANALIZADOR DE GASES;PROGRESS FIVE;0512/2018;Viña del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5489340
B0542;Obras en curso;3;SI;ANALIZADOR DE GASES;PROGRESS FIVE;0512/2018;Viña del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5489340
B0542;Obras en curso;3;SI;ANALIZADOR DE GASES;PROGRESS FIVE;0512/2018;Viña del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5489340
B0542;Obras en curso;3;SI;ANALIZADOR DE GASES;PROGRESS FIVE;0512/2018;Viña del Mar;Sin instalacion;;07-12-2018;01-09-2017;01-10-2025;01-05-2020;57;120;5489340
B0542;Obras en curso;13;SI;Viña Del Mar Proyecto de Aguas Lluvias y Calculo de Dren.;INGENIERIA Y SERVICIOS LAGOS SPA;6;Viña del Mar;;;02-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;600000
B0542;Obras en curso;105;;PROYECTO DE AGUAS LLUVIA Y CALCULO;INGENIERIA Y SERVICIOS LAGOS SPA;6;Viña del Mar;;;02-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;600000
B0542;Obras en curso;;;RENDICION DANIEL SILVA;DANIEL SILVA;10;Viña del Mar;;;10-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;191407
B0542;Obras en curso;112;BOL;Pago correspondiente  a 15 ugf viña del mar;MIGUEL DANIEL SILVA;268;Viña del Mar;;;10-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;459414
B0542;Obras en curso;113;BOL;Proyecto acceso uf 25 coordinacion, saldo pend.;MIGUEL DANIEL SILVA;269;Viña del Mar;;;11-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;765716
B0542;Obras en curso;94;;FLETES EASY ;EASY RETAIL S.A;18901843;Viña del Mar;;;19-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;5034
B0542;Obras en curso;94;;KITCOCINA PRAGA ;EASY RETAIL S.A;18901843;Viña del Mar;;;19-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;75622
B0542;Obras en curso;38;;Documentacion ;SPARBER CHILE S.A.;832;Viña del Mar;;;23-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;80000
B0542;Obras en curso;39;;Documentacion ;SPARBER CHILE S.A.;833;Viña del Mar;;;23-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;80000
B0542;Obras en curso;40;;Gastos de Despacho;JUAN FRANCISCO BORIE;7851;Viña del Mar;;;28-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;83254
B0542;Obras en curso;;;RENDICION EDUARDO FONSECA;EDUARDO FONSECA;26;Viña del Mar;;;29-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;175300
B0542;Obras en curso;;;RENDICION EDUARDO AGÜERO;EDUARDO AGÜERO;27;Viña del Mar;;;29-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;55563
B0542;Obras en curso;;;RENDICION ALONSO CALQUIN;ALONSO CALQUIN;1235;Viña del Mar;;;31-01-2019;01-09-2017;01-10-2025;01-05-2020;57;120;421335
B0542;Obras en curso;14;SI;Proyecto Sanitario Proyecto Sanitario Viña del Mar;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;6;Viña del Mar;;;21-02-2019;01-09-2017;01-10-2025;01-05-2020;57;120;390000
B0542;Obras en curso;168;;ANTICIPO CONSTRUCCION;INMOBILIARIA HASBUN Y KARMY LIMITADA;5010;Viña del Mar;;;28-02-2019;01-09-2017;01-10-2025;01-05-2020;57;120;5232938
B0542;Obras en curso;121;;GASTOS DE DESPACHO;JUAN FRANCISCO BORIE BORIE;8174;Viña del Mar;;;28-02-2019;01-09-2017;01-10-2025;01-05-2020;57;120;87104
B0542;Obras en curso;;;GENERADOR ELECTRICO VIÑA;GENERADOR ELECTRICO VIÑA;;Viña del Mar;;;28-02-2019;01-09-2017;01-10-2025;01-05-2020;57;120;10500000
B0542;Obras en curso;;;RENDICION EDUARDO FONSECA;EDUARDO FONSECA;1264;Viña del Mar;;;01-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;86320
B0542;Obras en curso;15;SI;Licitacion ITO Viña Del Mar 120 uf;CGESTA;334;Viña del Mar;;;02-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;8846083
B0542;Obras en curso;106;BOL;HONORARIOS;MIGUEL DANIEL SILVA CARRASCO;272;Viña del Mar;;;04-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;306232
B0542;Obras en curso;16;SI;Servicio de Laboratorio Prt Viña Del Mar;SERVICIOS DE INGENIERIA Y SERVICIOS ASOCIADOS LTDA;1456;Viña del Mar;;;04-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;332183
B0542;Obras en curso;108;BOL;HONORARIOS;HERNAN ALONSO CALQUIN RAMIREZ;84;Viña del Mar;;;11-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;388889
B0542;Obras en curso;17;SI;Servicio de Topografia Levantamiento Topografico;INGENIERIA, GEOMENSURA, TOPOGRAFIA Y CONSTRUCCION OMAR ALEJANDRO ARAVENA;319;Viña del Mar;;;12-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1000000
B0542;Obras en curso;123;;Servicios documentales;SPARBER CHILE S.A.;1105;Viña del Mar;;;14-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;125000
B0542;Obras en curso;122;;DIAS ALMACENAJE;FASTRAIR ALMACENES DE CARGA S.A;531305;Viña del Mar;;;14-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;514126
B0542;Obras en curso;;;RENDICION ALONSO CALQUIN;ALONSO CALQUIN;1265;Viña del Mar;;;15-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1255648
B0542;Obras en curso;107;BOL;HONORARIOS;MIGUEL DANIEL SILVA CARRASCO;275;Viña del Mar;;;26-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;306278
B0542;Obras en curso;;;RENDICION DANIEL SILVA;DANIEL SILVA;1248;Viña del Mar;;;28-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;18000
B0542;Obras en curso;169;;NN;SERVICIOS DE INGENIERIA Y SERVICIOS ASOCIADOS LTDA;1506;Viña del Mar;;;31-03-2019;01-09-2017;01-10-2025;01-05-2020;57;120;589078
B0542;Obras en curso;18;SI;Ito PRT Casablanca Viña Constitucion;CGESTA;351;Viña del Mar;;;01-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;2011726
B0542;Obras en curso;19;SI;Servicio de Topografia Levantamiento Puntos interior;INGENIERIA, GEOMENSURA, TOPOGRAFIA Y CONSTRUCCION OMAR ALEJANDRO ARAVENA;328;Viña del Mar;;;02-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;200000
B0542;Obras en curso;;;PAGO PERMISIO MUNICIPAL HERNAN ALONSO CALQUIN;NN;;Viña del Mar;;;10-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1127522
B0542;Obras en curso;20;SI;Ingreso ProyectO Sanitario ;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;7;Viña del Mar;;;15-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;650000
B0542;Obras en curso;114;BOL;Coordinacion Proyectos Viales v Region Uf 30Saldo Pdte uf 20;MIGUEL DANIEL SILVA;276;Viña del Mar;;;15-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;919775
B0542;Obras en curso;21;SI;Estado De Pago N°1 Planta Prt Viña Del Mar;CONSTRUCTORA CABEJU SPA;10;Viña del Mar;;;16-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;103533375
B0542;Obras en curso;41;SI;Iluminacion de Letreros;General Electric Soluctions Ingenieria Giovanni Villaroel Alvarez;164;Viña del Mar;;;23-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;70000
B0542;Obras en curso;44;SI;Polieti negr 4 mt*10 mt/ embalaje;SODIMAC;97624214;Viña del Mar;;;24-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;21588
B0542;Obras en curso;43;SI;Cargo Terminal;UNITED PARCEL SERVICE DE CHILE LTDA;741460;Viña del Mar;;;24-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;73159
B0542;Obras en curso;46;SI;Flete terrestre/Documentacion;SPARBER CHILE S.A.;1367;Viña del Mar;;;29-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;350000
B0542;Obras en curso;;;RENDICION EDUARDO AGÜERO;EDUARDO AGÜERO;168;Viña del Mar;;;30-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1064099
B0542;Obras en curso;115;BOL;Gestion apoyo hitos elacionados quinta region uf 20 mes de enero;MIGUEL DANIEL SILVA;280;Viña del Mar;;;30-04-2019;01-09-2017;01-10-2025;01-05-2020;57;120;614814
B0542;Obras en curso;;;impresora termica star tsp100;maxis services limitada;6891;Viña del Mar;;;01-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;119000
B0542;Obras en curso;;;RENDICION ALONSO CALQUIN;ALONSO CALQUIN;4;Viña del Mar;;;02-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;567543
B0542;Obras en curso;45;SI;Cr Cinta de montaje;SODIMAC;97453117;Viña del Mar;;;04-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;21631
B0542;Obras en curso;22;SI;Ito PRT Casablanca Viña Constitucion;CGESTA;374;Viña del Mar;;;07-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1992007
B0542;Obras en curso;23;SI;Prt Viñla Del Mar Factura emitida para pago 100%;INGEMOPRO INGENIERIA PROYECTOS Y MONTAGES ELECTRICOSSPA;34;Viña del Mar;;;09-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;800000
B0542;Obras en curso;47;SI;Servicios documentales;SPARBER CHILE S.A.;1445;Viña del Mar;;;16-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;80000
B0542;Obras en curso;;;RENDICION EDUARDO FONSECA;EDUARDO FONSECA;11;Viña del Mar;;;20-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;146360
B0542;Obras en curso;;;RENDICION DANIEL SILVA;DANIEL SILVA;239;Viña del Mar;;;22-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;29157
B0542;Obras en curso;49;SI;Flete terrestre/Documentacion;SPARBER CHILE S.A.;1493;Viña del Mar;;;24-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;55000
B0542;Obras en curso;48;SI;Desconsolidacion ;SPARBER CHILE S.A.;1492;Viña del Mar;;;24-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;65000
B0542;Obras en curso;24;SI;Proyecto Sanitario Proyecto Sanitario Viña del Mar;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;11;Viña del Mar;;;24-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;260000
B0542;Obras en curso;116;BOL;Gestion apoyo hitos elacionados quinta region uf 20 mes de mayo;MIGUEL DANIEL SILVA;281;Viña del Mar;;;28-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;616766
B0542;Obras en curso;25;SI;Levantamiento Tpografico geo Referenciado Calle Limache;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;12;Viña del Mar;;;30-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;425000
B0542;Obras en curso;;;RENDICION EDUARDO AGÜERO;EDUARDO AGÜERO;29;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;23000
B0542;Obras en curso;;;RENDICION EDUARDO AGÜERO;EDUARDO AGÜERO;29;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;98749
B0542;Obras en curso;;;imp´resora tecinca epson;maxis services limitada;6881;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;119000
B0542;Obras en curso;26;SI;8 GB - DDR4 RDIMM 2666MH ;INGRAM MICRO CHILE S.A;1862962;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;139034
B0542;Obras en curso;26;SI;8 GB - DDR4 RDIMM 2666MH ;INGRAM MICRO CHILE S.A;1862962;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;139034
B0542;Obras en curso;26;;8GB- DDRM4 RDIMM 2666MHZ 1RX8;INGRAM MICRO CHILE S.A;1862962;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;139034
B0542;Obras en curso;26;;8GB- DDRM4 RDIMM 2666MHZ 1RX8;INGRAM MICRO CHILE S.A;1862962;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;139034
B0542;Obras en curso;26;SI;1,2 TB 10 K PM SAS ;INGRAM MICRO CHILE S.A;1862962;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;317284
B0542;Obras en curso;26;SI;1,2 TB 10 K PM SAS ;INGRAM MICRO CHILE S.A;1862962;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;317284
B0542;Obras en curso;26;;1,2 TB 10K RPM SAS 12GBPS 512N;INGRAM MICRO CHILE S.A;1862962;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;317284
B0542;Obras en curso;;;BOLETA HONORARIOS;BOLETA EDUARDO AGUIERO;93;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1111111
B0542;Obras en curso;26;SI;PE R 440 V2xeon Bronce 310616 gb ram;INGRAM MICRO CHILE S.A;1862962;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1284821
B0542;Obras en curso;26;;PRE R740 XEON SILVER 4116 16GB 300GB;INGRAM MICRO CHILE S.A;1862962;Viña del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1983558
B0542;Obras en curso;27;SI;Ito Mayo Casablanca Viña Constitucion;CGESTA;393;Viña del Mar;;;03-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1971488
B0542;Obras en curso;28;SI;Estado de Pago N°2 Viña del MAR;CONSTRUCTORA CABEJU SPA;18;Viña del Mar;;;04-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;86983719
B0542;Obras en curso;29;SI;Levantamiento Topgrafico Geo;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;13;Viña del Mar;;;11-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;425000
B0542;Obras en curso;118;BOL;Prt Viña Anticipo proyecto acceso-señaletica ;MIGUEL DANIEL SILVA;284;Viña del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;865673
B0542;Obras en curso;163;;BROCHA CONDOR PREMIUM 5 /8X1 CU;SODIMAC S.A ;100679868;Viña del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1924
B0542;Obras en curso;163;;CANDADO BRONCE P/140 40MM;SODIMAC S.A ;100679868;Viña del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;5185
B0542;Obras en curso;163;;CANDADO BRONCE P/140 40MM;SODIMAC S.A ;100679868;Viña del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;5185
B0542;Obras en curso;163;;OLEO PROF BR AMARILLO REY;SODIMAC S.A ;100679868;Viña del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;6462
B0542;Obras en curso;163;;KIT INSTAL CERRADURA 3PZA ;SODIMAC S.A ;100679868;Viña del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;6714
B0542;Obras en curso;163;;CANDADO YE1 40MM;SODIMAC S.A ;100679868;Viña del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;8647
B0542;Obras en curso;163;;EXTENSION 30M NA;SODIMAC S.A ;100679868;Viña del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;13975
B0542;Obras en curso;163;;EXTENSION 30M NA;SODIMAC S.A ;100679868;Viña del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;13975
B0542;Obras en curso;;;PAGO CAPACITACION ;PROGRESS FIVE;;Viña del Mar;;;20-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;693990
B0542;Obras en curso;117;BOL;Gestion apoyo Hitos relacionados quinta region;MIGUEL DANIEL SILVA;287;Viña del Mar;;;28-06-2019;01-09-2017;01-10-2025;01-05-2020;57;120;619826
B0542;Obras en curso;31;SI;Ito PRT Casablanca Viña ;CGESTA LIMITADA;412;Viña del Mar;;;08-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;2808198
B0542;Obras en curso;88;;AWB CLP 35.000;SPARBER CHILE S.A.;1731;Viña del Mar;;;09-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;35000
B0542;Obras en curso;88;;Flete terrestre;SPARBER CHILE S.A.;1731;Viña del Mar;;;09-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;35000
B0542;Obras en curso;88;;SERVIOS DOCUMENTALES CLP 80.000;SPARBER CHILE S.A.;1731;Viña del Mar;;;09-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;80000
B0542;Obras en curso;;;RENDICION EDUARDO AGÜERO;EDUARDO AGÜERO;26;Viña del Mar;;;10-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;82005
B0542;Obras en curso;;;RENDICION JENNIFER GONZALEZ;JENNIFER GONZALEZ;27;Viña del Mar;;;17-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;14590
B0542;Obras en curso;32;SI;Documentacion ;DEPOCARGO DEPOSITO ADUANERO DE CARGA LIMITADA;459012;Viña del Mar;;;17-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;143957
B0542;Obras en curso;33;SI;Honorarios;AG. DE ADUANAS JUAN BORIE;10209;Viña del Mar;;;19-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;82048
B0542;Obras en curso;120;BOL;Asesoria Juridica ;CARLOS RENATO PRENAFETA GOIC;1;Viña del Mar;;;22-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;8888888
