1209-15;MAQUINARIA Y EQUIPOS;ND;ARRIENDO;CASABLANCA;01-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;1873083;94;47;0;0;0;0;1;12;12;12;10;19926;0;0;0;0;0;0;0;0;0;0;0;0;19926,414893617;19926,414893617;1853156,58510638;239117;259043,414893617;1614039,58510638;239117;498160,414893617;1374922,58510638;239117;737277,414893617;1135805,58510638;199264;936541,414893617;936541,585106383
1209-15;MAQUINARIA Y EQUIPOS;Actia Muller;BANCO DE PRUEBAS (FRENOS);CASABLANCA;02-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;25075976,84;94;47;0;0;0;0;1;12;12;12;10;266766;0;0;0;0;0;0;0;0;0;0;0;0;266765,71106383;266765,71106383;24809211,1289362;3201189;3467954,71106383;21608022,1289362;3201189;6669143,71106383;18406833,1289362;3201189;9870332,71106383;15205644,1289362;2667657;12537989,7110638;12537987,1289362
1209-15;MAQUINARIA Y EQUIPOS;ND;ARRIENDO;CASABLANCA;03-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;1873083;94;47;0;0;0;0;1;12;12;12;10;19926;0;0;0;0;0;0;0;0;0;0;0;0;19926,414893617;19926,414893617;1853156,58510638;239117;259043,414893617;1614039,58510638;239117;498160,414893617;1374922,58510638;239117;737277,414893617;1135805,58510638;199264;936541,414893617;936541,585106383
1209-15;MAQUINARIA Y EQUIPOS;ROIAN STORE;ANEMOMETRO PROF.KITESURF;CASABLANCA;04-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;27302;94;47;0;0;0;0;1;12;12;12;10;290;0;0;0;0;0;0;0;0;0;0;0;0;290,446808510638;290,446808510638;27011,5531914894;3485;3775,44680851064;23526,5531914894;3485;7260,44680851064;20041,5531914894;3485;10745,4468085106;16556,5531914894;2904;13649,4468085106;13652,5531914894
1209-15;MAQUINARIA Y EQUIPOS;ROIAN STORE;ANEMOMETRO PROF.KITESURF;CASABLANCA;05-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;27302;94;47;0;0;0;0;1;12;12;12;10;290;0;0;0;0;0;0;0;0;0;0;0;0;290,446808510638;290,446808510638;27011,5531914894;3485;3775,44680851064;23526,5531914894;3485;7260,44680851064;20041,5531914894;3485;10745,4468085106;16556,5531914894;2904;13649,4468085106;13652,5531914894
1209-15;MAQUINARIA Y EQUIPOS;ROIAN STORE;ANEMOMETRO PROF.KITESURF;CASABLANCA;06-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;27302;94;47;0;0;0;0;1;12;12;12;10;290;0;0;0;0;0;0;0;0;0;0;0;0;290,446808510638;290,446808510638;27011,5531914894;3485;3775,44680851064;23526,5531914894;3485;7260,44680851064;20041,5531914894;3485;10745,4468085106;16556,5531914894;2904;13649,4468085106;13652,5531914894
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;07-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;08-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;09-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
1209-15;MAQUINARIA Y EQUIPOS;KANAL TRANSFER;LECTOR DE HUELLA DIGITAL;CASABLANCA;10-05-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;38441,4;94;47;0;0;0;0;1;12;12;12;10;409;0;0;0;0;0;0;0;0;0;0;0;0;408,951063829787;408,951063829787;38032,4489361702;4907;5315,95106382979;33125,4489361702;4907;10222,9510638298;28218,4489361702;4907;15129,9510638298;23311,4489361702;4090;19219,9510638298;19221,4489361702
